Ohio,40°30′N 82°30′W,,region,"states, united, colonies","Ohio /oʊˈhaɪoʊ/ ( listen) is a Midwestern state in the Great Lakes region of the United States. Of the fifty states, is the 34th largest by area, the seventh most populous, and the tenth most densely populated. The state's capital and largest city is Columbus.","de:Ohio, es:Ohio, fr:Ohio, nl:Ohio (staat)"
Genetic engineering,,,science,"engineering, biology, disciplines","Genetic engineering, also called genetic modification or genetic manipulation, is the direct manipulation of an organism's genes using biotechnology. It is a set of technologies used to change the genetic makeup of cells, including the transfer of genes within and across species boundaries to produce improved or novel organisms. New DNA is obtained by either isolating and copying the genetic material of interest using recombinant DNA methods or by artificially synthesising the DNA. A construct is usually created and used to insert this DNA into the host organism. The first recombinant DNA molecule was made by Paul Berg in 1972 by combining DNA from the monkey virus SV40 with the lambda virus. As well as inserting genes, the process can be used to remove, or ""knock out"", genes. The new DNA can be inserted randomly, or targeted to a specific part of the genome.","de:Gentechnik, es:Ingeniería genética, fr:Génie génétique, nl:Genetische technologie"
Hilary Duff,,1987 ♀,culture,"american, actresses, businesspeople","Hilary Erhard Duff (born September 28, 1987) is an American actress and singer. Duff began her acting career at a young age, and quickly became labeled a teen idol as the starring titular character in the television series Lizzie McGuire (2001–04). The series proved to be a hit, leading to a film adaptation of the series to be released. Duff began working on numerous projects with the Disney channel, including the film Cadet Kelly (2002). She later began work on an album, releasing the Christmas themed Santa Claus Lane (2002) through Walt Disney Records. Upon signing with Hollywood Records, Duff began working on her second studio album, Metamorphosis (2003). The album achieved critical and commercial success, topping the Billboard 200 and selling over three million copies in the United States alone. The album also found success in both Canada and Japan. Duff's success in both acting and music led to her becoming a household name, with merchandise such as dolls, clothing, and fragrances being released.","de:Hilary Duff, es:Hilary Duff, fr:Hilary Duff, nl:Hilary Duff"
Celebrity Big Brother (British series 15),,,culture,"television, celebrity, brother","Celebrity Big Brother 15 was the fifteenth series of the British reality television series Celebrity Big Brother. The series launched on 7 January 2015 on Channel 5 and ended after 31 days on 6 February 2015; at the time it was the longest ever celebrity series. The seventeenth series in 2016 lasted a day longer with 32 days. It was the eighth celebrity series and the twelfth series of Big Brother overall to air on the channel. Emma Willis returned to host the series, whilst Rylan Clark continued to present the spin-off show Celebrity Big Brother's Bit on the Side alongside Willis. Repeats of the series aired on MTV, the first to do so. Willis decided to leave Big Brother's Bit on the Side after the end of this series, hosting her final show on 2 February 2015.",
James Buchanan,,1791-1868 ♂,history,"united, states, pennsylvania","James Buchanan Jr. (/bjuːˈkænən/; April 23, 1791 – June 1, 1868) was an American politician who served as the 15th president of the United States (1857–1861), serving prior to the American Civil War. A member of the Democratic Party, he served as the United States Secretary of State and in both houses of the U.S. Congress representing Pennsylvania before becoming President.","de:James Buchanan, es:James Buchanan, fr:James Buchanan, nl:James Buchanan"
ISO 4217,,,economy,"financial, standards, trade",,"de:ISO 4217, es:ISO 4217, fr:ISO 4217, nl:ISO 4217"
Beelzebub,,,religion,"testament, gospel, bible","Beelzebub or Beelzebul (/biːˈɛlzɪbʌb/ bee-EL-zi-bub or /ˈbiːlzɪbʌb/ BEEL-zi-bub; Hebrew: בַּעַל זְבוּב Baʿal Zəvûv) is a name derived from a Philistine god, formerly worshipped in Ekron, and later adopted by some Abrahamic religions as a major demon. The name Beelzebub is associated with the Canaanite god Baal.","de:Beelzebub, es:Belcebú, fr:Belzébuth, nl:Beëlzebub"
Glenn Maxwell,,1988 ♂,sports,"cricketers, australia, melbourne","Glenn James Maxwell (born 14 October 1988) is an Australian international cricketer, who currently plays ODI and Twenty20 cricket for Australia. He has also played Test cricket for Australia. He represents Victoria and Melbourne Stars in Australian domestic cricket and Lancashire County Cricket Club in English County Cricket.",
Totalitarianism,,,politics,"political, century, politics","Totalitarianism is a political system or a form of government that prohibits opposition parties, restricts individual opposition to the state and its claims, and exercises an extremely high degree of control over public and private life. It is regarded as the most extreme and complete form of authoritarianism. Political power in totalitarian states has often been held by autocrats which employ all-encompassing propaganda campaigns broadcast by state-controlled mass media.","de:Totalitarismus, es:Totalitarismo, fr:Totalitarisme, nl:Totalitarisme"
Steven Spielberg,,1946 ♂,culture,"american, male, winners","Steven Allan Spielberg (born December 18, 1946) is an American artist working primarily in the medium of film. Spielberg is considered as one of the founding pioneers of the New Hollywood era, as well as being viewed as one of the most popular and influential directors and producers in film history. In a career spanning more than four decades, Spielberg's films have covered many themes and genres. Spielberg's early science-fiction and adventure films were seen as archetypes of modern Hollywood blockbuster filmmaking. In later years, his films began addressing humanistic issues such as the Holocaust, the transatlantic slave trade, war, and terrorism. He is one of the co-founders of DreamWorks Studios.","de:Steven Spielberg, es:Steven Spielberg, fr:Steven Spielberg, nl:Steven Spielberg"
Arne Næss Jr.,,,culture,"deaths, africa, norwegian","Arne Næss Jr. (born Arne Rudolf Ludvig Raab; 8 December 1937 – 13 January 2004, aged 66) was a Norwegian businessman, shipping magnate, mountaineer, and the second ex-husband of Diana Ross.",
Water,,,nature,"inorganic, solvents, hydrogen","Water (chemical formula: H2O) is a transparent fluid which forms the world's streams, lakes, oceans and rain, and is the major constituent of the fluids of organisms. As a chemical compound, a water molecule contains one oxygen and two hydrogen atoms that are connected by covalent bonds. Water is a liquid at standard ambient temperature and pressure, but it often co-exists on Earth with its solid state, ice; and gaseous state, steam (water vapor). It also exists as snow, fog, dew and cloud.","de:Wasser, es:Agua, fr:Eau, nl:Water"
Hypertension,,,health,"diseases, medical, aging-associated","Hypertension (HTN or HT), also known as high blood pressure, is a long term medical condition in which the blood pressure in the arteries is persistently elevated. Blood pressure is expressed by two measurements, the systolic and diastolic pressures, which are the maximum and minimum pressures, respectively, in the arterial system. The systolic pressure occurs when the left ventricle is most contracted; the diastolic pressure occurs when the left ventricle is most relaxed prior to the next contraction. Normal blood pressure at rest is within the range of 100–140 millimeters mercury (mmHg) systolic and 60–90 mmHg diastolic. Hypertension is present if the resting blood pressure is persistently at or above 140/90 mmHg for most adults; different numbers apply to children.","de:Arterielle Hypertonie, es:Hipertensión arterial, fr:Hypertension artérielle, nl:Hypertensie"
Darth Vader,,,culture,"fictional, characters, film","Anakin Skywalker, better known later in his life (including in the context of his earliest appearances) as Darth Vader, is a fictional character in the Star Wars franchise. He is the overarching central character of the original film series, appearing in the original trilogy as a main and pivotal antagonist serving the Galactic Empire, and in the prequel trilogy as a main protagonist whose fall to darkness forms the central story arc of those films.","de:Darth Vader, es:Darth Vader, fr:Dark Vador, nl:Darth Vader"
Gladiator,,,culture,"roman, ancient, occupations","A gladiator (Latin: gladiator, ""swordsman"", from gladius, ""sword"") was an armed combatant who entertained audiences in the Roman Republic and Roman Empire in violent confrontations with other gladiators, wild animals, and condemned criminals. Some gladiators were volunteers who risked their lives and their legal and social standing by appearing in the arena. Most were despised as slaves, schooled under harsh conditions, socially marginalized, and segregated even in death.","de:Gladiator, es:Gladiador, fr:Gladiateur, nl:Gladiator"
David Tennant,,1971 ♂,culture,"scottish, actors, male","David Tennant (born David John McDonald; 18 April 1971) is a Scottish actor known for his roles as the Tenth Doctor in the British television series Doctor Who, Alec Hardy in Broadchurch, Giacomo Casanova in the TV serial Casanova, Kilgrave in Jessica Jones, and Barty Crouch, Jr. in the film Harry Potter and the Goblet of Fire. In addition to his appearances on screen, he has worked as a voice actor and appeared in a critically acclaimed stage production of Hamlet. In January 2015, Tennant received the National Television Award for Special Recognition.","de:David Tennant, es:David Tennant, fr:David Tennant, nl:David Tennant"
Garlic,,,nature,"plants, linnaeus, taxa","Garlic (Allium sativum) is a species in the onion genus, Allium. Its close relatives include the onion, shallot, leek, chive, and Chinese onion.","de:Knoblauch, es:Allium sativum, fr:Ail cultivé, nl:Knoflook"
Angelina Jolie filmography,,,culture,"filmographies, director, american","Angelina Jolie is an American actress and filmmaker. As a child, she made her screen debut in the comedy film Lookin' to Get Out (1982), acting alongside her father Jon Voight. Eleven years later, she appeared in her next feature, the low-budget film Cyborg 2 (1993), a commercial failure. She then starred as a teenage hacker in the science fiction thriller Hackers (1995), which went on to be a cult film despite performing poorly at the box-office. Jolie's career prospects improved with a supporting role in the made-for-television film George Wallace (1997), for which she received the Golden Globe Award for Best Supporting Actress – Television Film. She made her breakthrough the following year in HBO's television film Gia (1998). For her performance in the title role of fashion model Gia Carangi, she won the Golden Globe Award for Best Actress – Television Film.",es:Anexo:Filmografía de Angelina Jolie
Tom Clancy,,1947-2013 ♂,culture,"american, writers, maryland","Thomas Leo Clancy Jr. (April 12, 1947 – October 1, 2013) was an American novelist best known for his technically detailed espionage and military-science storylines set during and after the Cold War. Seventeen of his novels were bestsellers, and more than 100 million copies of his books are in print. His name was also used on movie scripts written by ghostwriters, nonfiction books on military subjects, and video games. He was a part-owner of the Baltimore Orioles and vice-chairman of their community activities and public affairs committees.","de:Tom Clancy, es:Tom Clancy, fr:Tom Clancy, nl:Tom Clancy"
Kenny Loggins,,1948 ♂,culture,"american, guitarists, singers","Kenneth Clark Loggins (born January 7, 1948) is an American singer-songwriter and guitarist. His early songs were recorded with the Nitty Gritty Dirt Band in 1970, which led to seven albums recorded as Loggins and Messina from 1972 to 1977. As a solo artist, Loggins experienced a string of soundtrack successes, including an Academy Award nomination for ""Footloose"" in 1984. His early soundtrack contributions date back to A Star Is Born in 1976, and he is known as the King of the Movie Soundtrack. Finally Home was released in 2013, shortly after Loggins formed the group Blue Sky Riders with Gary Burr and Georgia Middleman.","de:Kenny Loggins, es:Kenny Loggins, fr:Kenny Loggins, nl:Kenny Loggins"
Great Britain,53°50′N 2°25′W,,region,"europe, states, great","Great Britain, also known as Britain i/ˈbrɪ.tən/, is an island in the North Atlantic off the north-west coast of continental Europe. With an area of 209,331 km2 (80,823 sq mi), it is the largest island in Europe and the ninth-largest in the world. In 2011 the island had a population of about 61 million people, making it the third-most populous island in the world, after Java in Indonesia and Honshu in Japan. It accounts for the majority of the British Isles archipelago, along with over 1,000 smaller surrounding islands, including the island of Ireland to its west.","de:Großbritannien (Insel), es:Gran Bretaña, fr:Grande-Bretagne, nl:Groot-Brittannië"
Sweet corn,,,nature,"plants, cuisine, united",,"de:Zuckermais, es:Maíz dulce, fr:Maïs doux, nl:Suikermais"
The Lord of the Rings,,,culture,"novels, fantasy, british","The Lord of the Rings is an epic high-fantasy novel written by English author J. R. R. Tolkien. The story began as a sequel to Tolkien's 1937 fantasy novel The Hobbit, but eventually developed into a much larger work. Written in stages between 1937 and 1949, much of it during World War II, The Lord of the Rings is one of the best-selling novels ever written, with over 150 million copies sold.","de:Der Herr der Ringe, es:El Señor de los Anillos, fr:Le Seigneur des anneaux, nl:In de Ban van de Ring"
David Gilmour,,1946 ♂,culture,"english, guitarists, people","David Jon Gilmour CBE (/ˈɡɪlmɔːr/ GHIL-mor; born 6 March 1946) is an English guitarist, singer and songwriter who was a member of the progressive rock band Pink Floyd. He joined the group as guitarist and co-lead vocalist in 1968 shortly before the departure of founding member Syd Barrett. Pink Floyd achieved international success with the concept albums The Dark Side of the Moon, Wish You Were Here, Animals, and The Wall. By the early 1980s, they had become one of the best-selling and most acclaimed acts in music history; by 2012, the band had sold more than 250 million records worldwide, including 75 million units sold in the United States. Following the departure of Roger Waters in 1985, Gilmour assumed leadership of Pink Floyd, and released three more studio albums.","de:David Gilmour, es:David Gilmour, fr:David Gilmour, nl:David Gilmour"
Nostradamus,,1503-1566 ♂,history,"16th-century, french, writers","Michel de Nostredame (depending on the source, 14 or 21 December 1503 – 1 or 2 July 1566), usually Latinised as Nostradamus, was a French astrologer, physician and reputed seer, who is best known for his book Les Prophéties, a collection of 942 poetic quatrains allegedly predicting future events. The book was first published in 1555 and has rarely been out of print since his death.","de:Nostradamus, es:Nostradamus, fr:Nostradamus, nl:Nostradamus"
Batman: Arkham City,,,culture,"games, video, game","Batman: Arkham City is a 2011 action-adventure video game developed by Rocksteady Studios and released by Warner Bros. Interactive Entertainment for the PlayStation 3 and Xbox 360 video game consoles, and Microsoft Windows. Based on the DC Comics superhero Batman, it is the sequel to the 2009 video game Batman: Arkham Asylum and the second installment in the Batman: Arkham series. It was released worldwide for consoles, beginning in North America on October 18, 2011, with a Microsoft Windows version following on November 22.","de:Batman: Arkham City, es:Batman: Arkham City, fr:Batman: Arkham City, nl:Batman: Arkham City"
Redfoo,,1975 ♂,culture,"american, rappers, african-american","Stefan Kendal Gordy (born September 3, 1975), better known by his stage name Redfoo, is an American rapper, singer, songwriter, dancer, record producer and DJ best known for being part of the musical duo LMFAO, and for their hit song, ""Party Rock Anthem."" Redfoo formed the duo with his nephew, Sky Blu, in 2006. They released two studio albums before Redfoo went solo in 2013. He is the youngest son of Motown Record Corporation founder Berry Gordy, Jr.","de:Redfoo, es:Redfoo, fr:Redfoo, nl:Redfoo"
Jack Reynor,,1992 ♂,culture,"actors, male, irish","Jack Reynor (born January 23, 1992) is an American-born Irish actor. His notable roles include the lead in Lenny Abrahamson's film What Richard Did (2012), for which he won an IFTA Award for Best Film Actor; the blockbuster Transformers: Age of Extinction; Glassland, for which he won the World Cinema Dramatic Special Jury Award for Acting at the Sundance Film Festival; Macbeth; Sing Street; Midsommar; and the CBS All Access streaming series Strange Angel.","de:Jack Reynor, es:Jack Reynor, fr:Jack Reynor, nl:Jack Reynor"
Dash,,,culture,punctuation,"The dash is a punctuation mark that is similar in appearance to U+002D - HYPHEN-MINUS and U+2212 − MINUS SIGN, but differs from these symbols in both length and height. The most common versions of the dash are the en dash (–), equal to half the height of the font; the em dash (—), twice as long as the en dash; and the horizontal bar (―), whose length varies across typefaces.","de:Gedankenstrich, es:Raya (puntuación), fr:Tiret, nl:Gedachtestreepje"
Battle of the Bulge,,,history,"battles, world, luxembourg","The Battle of the Bulge (16 December 1944 – 25 January 1945) was the last major German offensive campaign on the Western Front during World War II. It was launched through the densely forested Ardennes region of Wallonia in eastern Belgium, northeast France, and Luxembourg, towards the end of World War II. The furthest west the offensive reached was the village of Foy-Nôtre-Dame, south east of Dinant, being stopped by the British 21st Army Group on 24 December 1944. The German offensive was intended to stop Allied use of the Belgian port of Antwerp and to split the Allied lines, allowing the Germans to encircle and destroy four Allied armies and force the Western Allies to negotiate a peace treaty in the Axis powers' favor. Once that was accomplished, the German dictator Adolf Hitler believed he could fully concentrate on the Soviets on the Eastern Front.","de:Ardennenoffensive, es:Batalla de las Ardenas, fr:Bataille des Ardennes, nl:Slag om de Ardennen"
Only Lovers Left Alive,,,culture,"films, german, shot","Only Lovers Left Alive is a 2013 comedy-drama film written and directed by Jim Jarmusch, starring Tilda Swinton, Tom Hiddleston, Mia Wasikowska, Anton Yelchin, Jeffrey Wright, Slimane Dazi and John Hurt. An international co-production of the United Kingdom and Germany, the film focuses on the romance between two vampires, and was nominated for the Palme d'Or at the 2013 Cannes Film Festival.","de:Only Lovers Left Alive, es:Sólo los amantes sobreviven, fr:Only Lovers Left Alive"
Edmonton,53°32′N 113°30′W,,region,"alberta, edmonton, hudson's","Edmonton (/ˈɛdməntən/) is the capital city of the Canadian province of Alberta. Edmonton is on the North Saskatchewan River and is the centre of the Edmonton Metropolitan Region, which is surrounded by Alberta's central region. The city anchors the north end of what Statistics Canada defines as the ""Calgary–Edmonton Corridor"".","de:Edmonton, es:Edmonton, fr:Edmonton, nl:Edmonton"
Mutual fund,,,economy,"mutual, families, investors",A mutual fund is a professionally managed investment fund that pools money from many investors to purchase securities. These investors may be retail or institutional in nature.,"es:Fondo mutualista, fr:Fonds mutuel"
Lockheed Martin F-35 Lightning II,,,military,"aircraft, martin, lockheed","The Lockheed Martin F-35 Lightning II is a family of single-seat, single-engine, all-weather stealth multirole fighters undergoing testing and final development by the United States. The fifth generation combat aircraft is designed to perform ground attack, aerial reconnaissance, and air defense missions. The F-35 has three main models: the F-35A conventional takeoff and landing (CTOL) variant, the F-35B short take-off and vertical-landing (STOVL) variant, and the F-35C carrier-based Catapult Assisted Take-Off But Arrested Recovery (CATOBAR) variant.","de:Lockheed Martin F-35, es:Lockheed Martin F-35 Lightning II, fr:Lockheed Martin F-35 Lightning II, nl:F-35 Lightning II"
Gerard Butler,,1969 ♂,culture,"scottish, actors, male","Gerard James Butler (born 13 November 1969) is a Scottish actor who has appeared on film, stage, and television. After studying law, Butler turned to acting in the mid-1990s with small roles in productions such as Mrs Brown (1997), the James Bond film Tomorrow Never Dies (1997), and Tale of the Mummy (1998). In 2000, he starred as Dracula in the horror film Dracula 2000 with Christopher Plummer and Jonny Lee Miller. The following year, he played Attila the Hun in the miniseries Attila (2001).","de:Gerard Butler, es:Gerard Butler, fr:Gerard Butler, nl:Gerard Butler"
The Tonight Show Starring Jimmy Fallon,,,culture,"television, series, american","The Tonight Show Starring Jimmy Fallon is an American late-night talk show hosted by Jimmy Fallon, on NBC. The show premiered on February 17, 2014, and is produced by Broadway Video and Universal Television. It is the seventh incarnation of NBC's long-running Tonight Show franchise, with Fallon serving as the sixth host. The show also stars sidekick and announcer Steve Higgins and house band The Roots. The Tonight Show is produced by Katie Hockmeyer and executive-produced by Lorne Michaels. The show records from Studio 6B in Rockefeller Center, New York City, which is the same studio in which Tonight Starring Jack Paar and then The Tonight Show Starring Johnny Carson were produced from 1957 until 1972.","es:The Tonight Show Starring Jimmy Fallon, fr:The Tonight Show Starring Jimmy Fallon"
Asia,,,region,"continents, asia","Asia (i/ˈeɪʒə/ or /ˈeɪʃə/) is the Earth's largest and most populous continent, located primarily in the eastern and northern hemispheres. Asia covers an area of 44,579,000 square kilometers, about 30% of Earth's total land area and 8.7% of the Earth's total surface area. It has historically been home to the world's first modern civilizations and has always hosted the bulk of the planet's human population. Asia is notable for not only overall large size and population, but unusually dense and large settlements as well as vast barely populated regions within the continent of 4.4 billion people. The boundaries of Asia are traditionally determined as that of Eurasia, as there is no significant geographical separation between Asia and Europe. The most commonly accepted boundaries place Asia to the east of the Suez Canal, the Ural River, and the Ural Mountains, and south of the Caucasus Mountains and the Caspian and Black Seas. It is bounded on the east by the Pacific Ocean, on the south by the Indian Ocean and on the north by the Arctic Ocean.","de:Asien, es:Asia, fr:Asie, nl:Azië"
Archaea,,,nature,"domains, extremophiles, archaea","Archaea (/ɑːrˈkiːə/ ( listen) or /ɑːrˈkeɪə/ ar-KEE-ə or ar-KAY-ə) constitute a domain of single-celled microorganisms. These microbes (archaea; singular archaeon) are prokaryotes, meaning they have no cell nucleus. Archaea were initially classified as bacteria, receiving the name archaebacteria (in the Archaebacteria kingdom), but this classification is outdated.","de:Archaeen, es:Archaea, fr:Archaea, nl:Archaea"
Bhaji on the Beach,,,culture,"films, comedy-drama, british",Bhaji on the Beach (Hindi: भाजी ऑन द बीच) is a 1993 British comedy drama film by director Gurinder Chadha with a screenplay by Meera Syal.,
George V,,1865-1936 ♂,history,"order, knights, grand","George V (George Frederick Ernest Albert; 3 June 1865 – 20 January 1936) was King of the United Kingdom and the British Dominions, and Emperor of India, from 6 May 1910 until his death in 1936.","de:Georg V. (Vereinigtes Königreich), es:Jorge V del Reino Unido, fr:George V, nl:George V van het Verenigd Koninkrijk"
Killer Frost,,,culture,"comics, characters, fictional","Killer Frost is a name used by several fictional female supervillains and superheroes appearing in comic books published by DC Comics: Crystal Frost, Louise Lincoln, and Caitlin Snow. Each different individual in the DC Universe assuming the Killer Frost persona is usually as an adversary (or acquaintance, ally, love interest) of the superhero Firestorm.","es:Killer Frost, fr:Killer Frost"
Sergey Brin,,1973 ♂,industry,"american, people, businesspeople","Sergey Mikhaylovich Brin (Russian: Серге́й Миха́йлович Брин; born August 21, 1973) is an American computer scientist and internet entrepreneur. Together with Larry Page, he co-founded Google. Brin is the President of Google's parent company Alphabet Inc. As of October 2018, Brin is the 13th-richest person in the world, with an estimated net worth of US$50.6 billion.","de:Sergey Brin, es:Serguéi Brin, fr:Sergey Brin, nl:Sergey Brin"
Jon Jones,,1987 ♂,sports,"martial, artists, american","Jonathan Dwight ""Jon"" Jones (born July 19, 1987) is an American mixed martial artist and former UFC Light Heavyweight Champion. He is widely regarded as the best mixed martial arts fighter in the world and as one of the greatest fighters of all time. When he won the title in March 2011 at the age of 23, he became the youngest champion in the Ultimate Fighting Championship's (UFC) history. He was ranked as the #1 light heavyweight fighter in the world by various media outlets for a number of years, and was also ranked the #1 pound-for-pound fighter in the world by multiple publications. However, in April 2015, Jones was stripped of his title and was removed from the official rankings following his arrest on felony hit-and-run charges. He was reinstated into the UFC in October 2015.","de:Jonathan D. Jones, es:Jon Jones, fr:Jon Jones (MMA), nl:Jon Jones"
Digital Millennium Copyright Act,,,technology,"united, states, federal","The Digital Millennium Copyright Act (DMCA) is a 1998 United States copyright law that implements two 1996 treaties of the World Intellectual Property Organization (WIPO). It criminalizes production and dissemination of technology, devices, or services intended to circumvent measures that control access to copyrighted works (commonly known as digital rights management or DRM). It also criminalizes the act of circumventing an access control, whether or not there is actual infringement of copyright itself. In addition, the DMCA heightens the penalties for copyright infringement on the Internet. Passed on October 12, 1998, by a unanimous vote in the United States Senate and signed into law by President Bill Clinton on October 28, 1998, the DMCA amended Title 17 of the United States Code to extend the reach of copyright, while limiting the liability of the providers of online services for copyright infringement by their users.","de:Digital Millennium Copyright Act, es:Digital Millennium Copyright Act, fr:Digital Millennium Copyright Act, nl:Digital Millennium Copyright Act"
Ahmad Shah (Taliban),,1970-2008 ♂,military,"deaths, pakistan, leaders",Ahmad Shah (nom de guerre Mohammad Ismail; c. 1970 – c. April 2008) was a local (to the Kunar Province of Afghanistan) who commanded a group of fighters operating in eastern Afghanistan and was linked to Gulbadin Hekmatyar.,
Billy Zane,,1966 ♂,culture,"actors, male, american","William George Zane Jr. (born February 24, 1966) is an American actor, painter and producer. He is best known for his villainous role as Caledon Hockley in the epic romantic disaster film Titanic (1997). His other films include Back to the Future (1985) and its sequel Back to the Future Part II (1989), Dead Calm (1989), the television series Twin Peaks (1991), Tombstone (1993), Demon Knight (1995), The Phantom (1996) and the video game Kingdom Hearts (2002).","de:Billy Zane, es:Billy Zane, fr:Billy Zane, nl:Billy Zane"
Vanessa Hudgens,,1988 ♀,culture,"american, descent, people","Vanessa Anne Hudgens (born December 14, 1988) is an American actress and singer. Hudgens rose to prominence playing Gabriella Montez in the High School Musical series. Hudgens has also appeared in various films and television series for the Disney Channel. She had her feature film debut in the 2003 film Thirteen, a teenage drama in which Hudgens had a supporting role. She had mainstream success following the release of the High School Musical trilogy, and her relationship with co-star Zac Efron was heavily publicized. Her appearance in the series helped make her a household name. Songs from the films also charted worldwide, with the song ""Breaking Free"" peaking inside the Top 10 of the Billboard Hot 100. This led to Hudgens releasing her debut album, V, on September 26, 2006 which entered the Billboard 200 at number 24, and was later certified gold. Her second album, Identified, was released on July 1, 2008 in the United States.","de:Vanessa Hudgens, es:Vanessa Hudgens, fr:Vanessa Hudgens, nl:Vanessa Hudgens"
Blake Shelton,,1976 ♂,culture,"american, artists, records","Blake Tollison Shelton (born June 18, 1976) is an American country music singer and television personality. In 2001, he made his debut with the single ""Austin"". The lead-off single from his self-titled debut album, ""Austin"" spent five weeks at number one on the Billboard Hot Country Songs chart. The gold-certified debut album also produced two more top 20 hits (""All Over Me"" and ""Ol' Red""). Although the album was released on Giant Records Nashville, he was transferred to Warner Bros. Records Nashville after Giant closed in late 2001.","de:Blake Shelton, es:Blake Shelton, fr:Blake Shelton"
Woody Allen filmography,,,culture,"woody, allen, director","Woody Allen is an American film director, writer, actor, and comedian. He contributed to many films as either actor, director, writer or sometimes both. Allen wrote four plays for the stage, and has written sketches for the Broadway revue From A to Z, and the Broadway productions Don't Drink the Water (1966) and Play It Again, Sam (1969).","es:Anexo:Filmografía de Woody Allen, fr:Filmographie de Woody Allen"
January 14,,,culture,"january, days, year",January 14 is the 14th day of the year in the Gregorian calendar. There are 351 days remaining until the end of the year (352 in leap years).,"de:14. Januar, es:14 de enero, fr:14 janvier, nl:14 januari"
Good Luck Charlie,,,culture,"television, series, american","Good Luck Charlie is an American sitcom that originally aired on Disney Channel from April 4, 2010, to February 16, 2014. The series' creators, Phil Baker and Drew Vaupen, wanted to create a program that would appeal to entire families, not just children. It focuses on the Duncan family of Denver as they adjust to the births of their fourth and fifth children, Charlotte ""Charlie"" (Mia Talerico) and Toby (Logan Moreau). In each episode, Teddy Duncan (Bridgit Mendler) adds to a video diary that contains advice for Charlie about their family and life as a teenager. Teddy tries to show Charlie what she might go through when she is older for future reference. Each video diary ends with Teddy (or another family member, even Charlie) saying the eponymous phrase, ""Good luck, Charlie"".","de:Meine Schwester Charlie, es:¡Buena suerte, Charlie!, fr:Bonne chance Charlie, nl:Good Luck Charlie"
Camilla Belle,,1986 ♀,culture,"american, actresses, people","Camilla Belle Routh (born October 2, 1986) is a Brazilian American actress, director, writer and producer whose works include The Ballad of Jack and Rose (2005), When a Stranger Calls (2006), 10,000 BC (2008), and Push (2009).","de:Camilla Belle, es:Camilla Belle, fr:Camilla Belle, nl:Camilla Belle"
Akshara Haasan,,,culture,"actresses, indian, people","Akshara Haasan is an Indian film actress who has appeared in Hindi and Tamil language films. The daughter of actors Kamal Haasan and Sarika Thakur, and the younger sister of Shruti Haasan, she made her film debut with the comedy drama Shamitabh (2015), and later appeared in Kadaram Kondan (2017).",
Liverpool F.C.,,,sports,"clubs, football, league","Liverpool Football Club /ˈlɪvərpuːl/ are a Premier League football club based in Liverpool. The club have won more European trophies than any other English team with five European Cups, three UEFA Cups and three UEFA Super Cups. They have also won eighteen League titles, seven FA Cups and a record eight League Cups, although they are yet to win a Premier League title since its inception in 1992.","de:FC Liverpool, es:Liverpool Football Club, fr:Liverpool Football Club, nl:Liverpool FC"
Bob Newhart,,1929 ♂,culture,"american, male, actors","George Robert Newhart (born September 5, 1929) is an American stand-up comedian and actor, noted for his deadpan and slightly stammering delivery. Newhart came to prominence in 1960 when his album of comedic monologues, The Button-Down Mind of Bob Newhart, became a bestseller and reached number one on the Billboard pop album chart; it remains the 20th-best selling comedy album in history. The follow-up album, The Button-Down Mind Strikes Back!, was also a success, and the two albums held the Billboard number one and number two spots simultaneously.","de:Bob Newhart, es:Bob Newhart, fr:Bob Newhart, nl:Bob Newhart"
Warsaw,52°14′N 21°1′E,,region,"poland, europe, city","Warsaw (/ˈwɔːrsɔː/ WOR-saw; Polish: Warszawa [varˈʂava]; see also other names) is the capital and largest city of Poland. The metropolis stands on the Vistula River in east-central Poland and its population is officially estimated at 1.78 million residents within a greater metropolitan area of 3.1 million residents, which makes Warsaw the 8th most-populous capital city in the European Union. The city limits cover 517.24 square kilometres (199.71 sq mi), while the metropolitan area covers 6,100.43 square kilometres (2,355.39 sq mi). Warsaw is an alpha global city, a major international tourist destination, and a significant cultural, political and economic hub. Its historical old town was designated a UNESCO World Heritage Site.","de:Warschau, es:Varsovia, fr:Varsovie, nl:Warschau"
Tobey Maguire,,1975 ♂,culture,"american, actors, male","Tobias Vincent ""Tobey "" Maguire (born June 27, 1975) is an American actor and film producer who began his career in the late 1980s. Maguire's first appearance in a feature film was a non-speaking part in 1989's The Wizard. He is known for his role as Peter Parker / Spider-Man in Sam Raimi's Spider-Man film trilogy (2002–2007), as well as for his roles in the fantasy comedy-drama Pleasantville (1998), the drama The Cider House Rules (1999), the comedy Wonder Boys (2000), the biographical sports psychological-drama thriller musical Seabiscuit (2003), the villainous Corporal Patrick Tully in Steven Soderbergh's The Good German (2006), the psychological thriller Brothers (2009), and the drama The Great Gatsby (2013). He has been nominated for Screen Actors Guild and Golden Globe Awards and received two Saturn Awards, including one for Best Actor.","de:Tobey Maguire, es:Tobey Maguire, fr:Tobey Maguire, nl:Tobey Maguire"
